Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,TARGET
30.6,24.3,37.89897537,80.88504028,28.6871113,21.97009455,7.44929258,64.46692109,0.218690555,0.186250599,0.135990285,0.196359352,0,0,0,0,37.5372,127.085,28.7,0.6233,4466.529297,29.3
30.3,25.6,82.31569672,96.66576386,29.51650679,26.1670177,7.808590879,59.79172643,0.229817064,0.363298585,0.355670123,0.149209737,0,0.367419521,0.101628675,0,37.4967,126.826,50.9312,0.4125,5309.967773,27.6
28.5,24.3,55.15204239,89.43557739,30.54282918,24.06963911,5.333314632,48.27864798,0.215278982,0.05793729,0.319433436,0.383555138,0,0,0,0,37.4697,126.91,52.518,1.5629,5505.75,31.2
26.5,24.1,71.18627167,92.86839294,24.16210235,21.16751359,9.440885067,48.37333892,0.60828447,0.809145255,0.845591156,0.931747029,0,4.776067019,7.398041348,5.186253707,37.5507,127.04,26.298,0.5721,5031.075684,25
24.9,21.5,55.88856506,97.40248108,30.45825191,22.07707775,7.393144558,63.59963598,0.814980212,0.430494432,0.160573524,0.001116008,0.096997272,0.021871122,0,0,37.6046,126.991,212.335,2.785,5968.809082,28
28,20.4,46.75839615,89.34146881,26.11338387,20.67041581,8.857751558,82.00288566,0.527711304,0.112860345,0.001038105,0.027290807,0.409414815,0.00294317,0,0,37.6046,127.032,44.7624,0.5141,5869.3125,28.3
31.4,25.5,48.94061661,94.62498474,32.48668314,25.49417513,6.122391135,69.18902306,0.440289978,0.231376066,0.025720668,0.049362203,13.18020958,0,0.002128331,0,37.6046,127.032,44.7624,0.5141,4907.85791,32.6
34.6,25.9,78.07480621,89.03565979,26.99700486,24.83204197,9.286060115,67.18433619,0.862439762,0.829439139,0.845131331,0.834053248,1.309308092,3.869357685,1.38239199,2.677192127,37.5776,127.083,59.8324,2.6865,5767.892578,28.1
24.1,19.2,42.47201157,77.93883514,25.98738589,17.97288992,9.792919715,110.3786945,0.321474284,0.044554136,0.201257238,0.139384242,0,0,0,0,37.4832,127.024,56.4448,1.2313,4475.678711,28.6
27.8,21.8,51.21740723,91.46071625,28.68813577,22.49320306,7.494931599,87.50884974,0.23844535,0.06396943,0.001348926,0.005808845,0,0,0,0,37.4697,126.995,82.2912,2.2579,5740.28418,30.3
28.7,24.1,54.31244659,91.89981842,29.07869737,23.37981711,7.337710261,99.08909392,0.078169912,0.065953989,0.189637097,0.715437041,0,0,0,0.005353582,37.6046,126.991,212.335,2.785,4806.717773,29.4
29.1,21.8,62.97529221,87.97785187,27.05675849,22.57168682,5.257830421,63.60238379,0.188314252,0.236872408,0.568629167,0.626550455,0,0,0,0,37.6046,126.991,212.335,2.785,5053.921387,26.9
32.8,24.6,57.65390396,90.44618988,31.68209984,26.10790447,6.519897481,113.1787942,0.228319507,0.352923297,0.10737497,0.116549466,0,0.063110429,0,0,37.5507,127.135,35.038,0.5055,5024.069336,33.3
30.7,24.1,49.9408226,86.76857758,31.17821614,24.22082177,6.031608393,26.89079595,0.325633996,0.560473235,0.162934953,0.163681454,0,0,0,0,37.5507,126.937,30.0464,0.8552,5193.940918,32.1
31.2,24.6,46.65807343,79.57312012,30.80296696,24.16424617,5.755806019,55.43228022,0.077201017,0.059840427,0.252248081,0.298106414,0,0,0,0,37.5102,127.042,54.6384,0.1457,5540.038086,31.3
30.8,21.7,27.27475739,89.35138702,33.64075842,20.87203471,6.282327265,41.83903988,0.035191218,0.011872162,0.019345427,0.132458804,0.001639508,0,0,0,37.5776,127.083,59.8324,2.6865,4951.04834,32.7
28.7,21.3,57.66749954,89.69788361,28.071188,23.82923581,6.105301956,22.57603329,0.35936555,0.658980185,0.305911511,0.082026291,0,0.007379418,0,0,37.5776,127.083,59.8324,2.6865,4741.140137,29.8
32.5,25.8,47.64570618,70.58842468,32.99651224,26.04792217,6.996867537,44.30423371,0.257835724,0.502821359,0.316632905,0.397196761,0,0.026409881,0.013963059,0,37.5237,126.909,17.2956,0.2223,5594.527344,34.1
28.3,20.5,57.3469696,84.84840393,27.13191138,19.74893633,6.464069148,82.92342035,0.03755826,0.058216761,0.192131628,0.082312197,0,0,0.02008665,0,37.645,127.022,45.716,2.5348,4565.983887,30.8
34.9,26.9,51.03710938,93.62055206,34.14048152,26.20569808,6.008035933,99.06511372,0.078170772,0.176967448,0.064207284,0.006892019,0,0.004728971,0,0,37.645,127.022,45.716,2.5348,5118.115234,36.9
30.5,25.1,42.29338837,78.93350983,32.57035204,23.94614419,5.882650763,16.62342739,0,0,0,0.002979748,0,0,0,0,37.5776,127.058,33.3068,0.2661,5760.659668,32.3
31.5,21.3,77.03034973,94.66261292,28.33026961,23.48127721,6.433855961,57.5315297,0.91084246,0.814438699,0.607121446,0.783998473,4.963573694,2.847128912,0.002021041,0.259869849,37.6181,127.099,53.4712,0.697,5518.56543,26.2
35.3,26.7,44.26089859,84.79481506,34.92824347,26.45868258,5.38786449,105.6721541,0.272996216,0.168325679,0.004587445,0.03259896,0,0.038008166,0,0,37.5102,127.086,21.9668,0.1332,5282.966309,37.5
30.4,22.5,78.75601196,96.13514709,26.73890458,22.8481905,5.635847807,100.1106189,0.259840851,0.330887705,0.203729989,0.251065193,0,0,0,0,37.5776,126.838,12.37,0.0985,5757.716309,30.6
28,22.1,41.52101135,90.62758636,31.09912607,20.95116472,4.861553848,47.99256384,0.110462884,0.118690845,0.069753477,0.022007357,0,0,0,0,37.5372,127.085,28.7,0.6233,5535.501465,30.8
28.7,24,80.66497803,93.77493286,26.21802099,23.28472318,6.963280181,54.8221968,0.823840956,0.82498212,0.347205201,0.34025451,3.36058942,6.175374627,0.31688868,0.005856711,37.5102,127.042,54.6384,0.1457,5701.249023,30.2
24.3,19.9,51.17743683,71.62117004,28.88123434,22.31526974,7.486783445,9.712865591,0.55395922,0.459074857,0.374262968,0.082938275,0,0,0,0,37.5776,127.058,33.3068,0.2661,5804.364746,30.5
29.6,25.2,67.75749207,89.50759888,31.06264922,26.16549015,8.465748549,35.39369082,0.311475675,0.544281793,0.100909537,0.117296519,0,0,0,0,37.5237,126.909,17.2956,0.2223,5452.38916,33.9
32.4,25.5,47.98793793,91.13644409,32.63222188,26.06932037,6.016727696,159.4902125,0.381412298,0.349514702,0.224561277,0.087982768,0,0,0,0,37.5507,127.135,35.038,0.5055,5365.934082,32.9
30.6,23.3,61.11381531,92.81007385,27.7631634,21.57634601,8.778519928,98.46801821,0.318505459,0.37674276,0.576627115,0.386578763,0.002363571,0,0.038018179,0.396778212,37.5776,126.838,12.37,0.0985,5168.971191,26.6
34,27,38.11143112,80.50257111,35.20977657,24.94119104,5.194821854,56.07436824,0.038770493,0.305398435,0.258172673,0.130298617,0,0,0,0,37.5776,127.083,59.8324,2.6865,5336.178223,35.1
29,25.2,76.6552124,93.38873291,30.65722133,26.40699076,7.003196696,44.69061332,0.242632459,0.393376714,0.452219264,0.1249868,0,0.18957449,0.387984773,0,37.5507,127.04,26.298,0.5721,5293.375,27.6
25.6,23.1,59.6594162,91.22392273,31.37627737,24.21163537,6.659354826,129.5872363,0.386176453,0.128867097,0.186662415,0.296319001,0,0,0,0,37.5507,127.135,35.038,0.5055,5147.667969,31.5
26.7,19.6,52.7850647,96.29173279,28.12615219,18.44418853,6.033374747,144.3719528,0.124893505,0.027510277,0.062197924,0.03630546,0.001953125,0,0,0,37.6181,127.099,53.4712,0.697,5161.928223,28.8
28.1,22.9,68.78255463,93.73091125,30.49514241,24.88119373,6.192994903,95.18087922,0.420799633,0.486447055,0.442979211,0.442093525,0,0,0,0,37.5507,127.135,35.038,0.5055,5701.980957,29.2
29.1,24.3,60.98329163,88.78957367,30.61365741,23.98491576,5.704237749,50.13342088,0.214570548,0.156032347,0.149552774,0.106188429,0,0,0,0,37.5776,126.938,75.0924,1.7678,5723.936035,30.6
28.7,24.9,60.69540787,75.66243744,26.8956168,23.21071292,10.66388909,20.4212509,0.591411031,0.52769141,0.635044096,0.722032233,0.086659233,0,0,0.018942285,37.5237,126.97,19.5844,0.2713,5058.025879,26.9
29.2,24.6,54.8522377,95.08955383,29.13158127,24.23201371,9.024605731,144.9819355,0.907389892,0.64767571,0.156961439,0.315027081,5.17885833,0.771755585,0,0,37.5507,127.135,35.038,0.5055,5603.330078,25.6
32.7,22.9,32.8020668,69.27552795,33.43341098,24.18681932,5.731267373,22.93008641,0.125177448,0.023399917,0.074313832,0.023402172,0,0,0,0,37.5237,126.97,19.5844,0.2713,4681.574219,33.3
29.8,23.5,46.00687027,94.64533234,29.96944112,20.53768463,5.481176257,105.1529041,0.208448235,0.014539603,0.056450807,0.089593967,0,0,0.088291784,0,37.645,127.022,45.716,2.5348,4752.657227,31.4
28,23.7,48.5061264,93.22246552,33.97289222,24.74052803,5.580633809,39.54226919,0.581968393,0.301357511,0.186825208,0.084141017,0,0,0,0,37.5776,127.083,59.8324,2.6865,5255.987793,32.9
29.3,24.3,46.04487991,86.96019745,32.31867482,25.34426907,7.761832754,40.94265366,0.312517972,0.084878413,0.065972234,0.098435968,0,0,0,0,37.5776,127.083,59.8324,2.6865,5310.041992,30.1
28.8,23.3,61.82069397,96.6913681,26.35480177,22.99308186,5.618257314,97.47992917,0.526314333,0.572787984,0.187115752,0.021394776,0.031308149,0.50501247,0.002446133,0,37.5776,126.838,12.37,0.0985,5517.044434,28.9
28.9,23.2,43.42902756,88.5428772,29.4512637,22.15851741,5.28673024,11.09190148,0.161626494,0.327623706,0.372949231,0.614100891,0,0,0,0,37.5507,127.04,26.298,0.5721,4723.027344,29.7
28.7,23.1,27.88975334,70.55960846,32.82117843,23.37353145,5.843358169,32.92742972,0.319677713,0.103516228,0.000152817,0.035437273,0,0,0,0,37.5507,126.937,30.0464,0.8552,5826.164063,33.9
32.4,23,65.82865143,86.14574432,27.59913536,24.18414511,7.620163749,9.044375817,0.073333494,0.354654352,0.592486957,0.482346003,0,0,0,0,37.5507,127.04,26.298,0.5721,5768.349609,29
25.6,22.6,47.79348755,92.03939056,30.73895883,22.36400591,7.956857791,49.02258142,0.257790741,0.082399553,0.008651197,0.027506081,0,0,0,0,37.5102,127.042,54.6384,0.1457,5757.363281,31.7
27.4,23.6,66.34168243,93.78341675,28.86712029,22.76898412,6.599801769,62.4781419,0.116942542,0.254197121,0.12551495,0.132660367,0,0,0,0,37.4562,126.955,208.507,5.1782,5703.202637,29
30.2,22.9,49.64405441,84.44160461,29.97017579,23.64994747,6.421763281,20.97402447,0.481385295,0.253372127,0.518916452,0.419618372,0.010213074,0,0,0,37.5776,127.058,33.3068,0.2661,5748.237793,30
24.6,23.6,94.09439087,98.50469971,25.82097649,22.79441944,5.370641718,20.38939945,0.858292831,0.888741523,0.866210174,0.831236761,3.432021499,4.732493043,1.660260235,0.396068923,37.645,127.022,45.716,2.5348,5753.800293,26.1
24.1,19,39.10136414,89.12895203,28.54678363,21.34431204,7.330321312,25.96734456,0.306816842,0.20678932,0.015180375,0.029753639,0.009577958,0,0,0,37.5507,126.937,30.0464,0.8552,4625.583008,29.3
34.3,25.7,48.16350555,91.99780273,30.96438716,24.04938649,5.590341717,53.26093888,0.275753472,0.335999345,0.246997581,0.222092533,0,0.006413045,0,0,37.5102,127.042,54.6384,0.1457,5219.310059,31.9
30.2,19.6,55.45885849,81.41794586,28.83418828,23.49142077,6.129608661,60.29430763,0.2819505,0.313551165,0.430766506,0.674604095,0,0,0,0.122850229,37.4697,126.995,82.2912,2.2579,5855.75293,29.9
30.8,25.1,79.23845673,96.67105865,29.39166654,25.20331675,9.44859467,53.69606466,0.137021212,0.233566809,0.228983255,0.186366796,0,0,0.081919665,0,37.6181,127.004,146.554,4.7296,5405.867188,30.6
34.3,25.5,49.45040894,92.81154633,33.30369975,27.15470869,5.981147319,101.3380802,0.064842579,0.005926466,0.000851933,0.011043952,0,0,0,0,37.4967,126.826,50.9312,0.4125,5078.800293,34.5
28.2,21.8,50.03740311,89.69857025,31.81379388,23.32046668,6.826096078,74.90943189,0.776468404,0.102498937,0.204849663,0.151955928,3.276951273,0,0,0,37.6046,127.032,44.7624,0.5141,5851.499512,32
20.4,17.9,80.66455078,99.49115753,23.5732685,19.52197368,6.911118984,49.54364181,0.916522579,0.84097674,0.451432066,0.297644326,2.21029903,3.702359291,0.028121741,0,37.6046,126.991,212.335,2.785,5053.921387,22.2
26.7,22.4,71.06316376,83.47891998,24.12579924,20.9585267,10.67958522,47.16237402,0.621981535,0.567618186,0.625331094,0.698611594,0.139520579,0,0.047914799,0.187737927,37.4562,126.955,208.507,5.1782,5018.759766,25.1
32.9,21.7,47.21073914,80.67362976,32.57763812,24.53353514,6.435114851,75.50792599,0.454669089,0.366714223,0.183412345,0.087139332,0.009477417,0,0,0,37.6046,127.032,44.7624,0.5141,5633.040527,31.4
30.5,26.6,48.0503006,96.79589081,31.24455574,24.13727844,6.975875537,85.49362361,0.592589281,0.23810232,0.080250457,0.000784523,13.21398717,0,0,0,37.4562,126.955,208.507,5.1782,4843.271973,32.1
31.6,24.1,53.06941986,85.83052063,34.20211784,28.16300689,9.742073615,11.83508974,0.329825314,0.311603519,0.100963264,0.013126625,0,0,0,0,37.5507,127.04,26.298,0.5721,5239.072266,33.2
29.1,23.3,52.90325165,94.01013947,28.0084631,21.58598058,4.125214557,58.97083457,0.236643861,0.397476034,0.424261294,0.615858377,0,0,0,0,37.4832,127.024,56.4448,1.2313,4706.144531,32.3
27.1,21.8,68.79098511,96.96363068,29.47446622,22.47552913,6.685437212,97.85493114,0.196739094,0.09164199,0.068839645,0.074631002,0,0,0,0,37.6046,126.991,212.335,2.785,5812.293457,31
30.7,24.2,35.64584351,81.14974213,32.04914859,23.81732092,6.731771996,18.13608869,0.121963547,0.057220478,0.028852891,0.041718282,0,0,0,0,37.4967,126.927,30.968,0.618,5055.290527,31.5
24.2,19.3,82.83502197,92.38220215,20.55002932,16.4274109,15.32447362,82.27119978,0.837348706,0.931794945,0.971506672,0.708287455,0.704817708,2.217983147,4.081861019,0.700926383,37.4967,126.826,50.9312,0.4125,4431.057129,20.7
28.7,26.1,65.05885315,88.1335144,31.20822211,26.63412341,4.858288874,59.80203827,0.298393996,0.571471849,0.31114539,0.226206341,0,0,0,0,37.5102,127.086,21.9668,0.1332,5578.788086,28.5
32.8,23.8,56.14470673,88.36473084,28.67617461,23.44816492,5.665434659,81.93827105,0.190920499,0.293773562,0.264063894,0.138920351,0,0,0,0,37.4832,127.024,56.4448,1.2313,5864.952637,33.1
31.6,23.8,56.99153137,91.79407501,28.43387015,21.08015653,5.738851845,71.08492297,0.125644931,0.150587364,0.23994517,0.023680585,0,0,0,0,37.645,127.022,45.716,2.5348,5714.666992,30.9
37.1,27.7,51.5437355,86.63775635,34.14857113,26.41647277,5.929180046,115.2630374,0.037795504,0.018670183,0.115363658,0.089709615,0,0.003189712,0.051292396,0,37.4832,127.024,56.4448,1.2313,5258.703613,36.4
29,23.4,30.54446793,89.51998901,33.23879159,23.89561272,6.049826245,13.13604092,0.17768588,0.098843798,0.001684366,0.001736111,0,0,0,0,37.5776,127.058,33.3068,0.2661,4726.055176,32.4
31.6,24,51.37188339,83.72595978,31.64354651,24.21103086,6.664185623,108.4339652,0.001063327,0.032893674,0.114444304,0.047900927,0,0,0,0,37.6046,126.991,212.335,2.785,4915.481445,32.2
25.1,21.2,61.85369492,96.13717651,28.7118732,21.77730786,6.648575415,126.0927771,0.166314139,0.032994286,0.000355338,0.031532849,0,0,0,0,37.5776,126.838,12.37,0.0985,5733.377441,30.6
31.6,22.2,51.28834915,80.3380127,28.93631368,24.36594852,6.423992604,28.71928795,0.251017448,0.25629401,0.182101953,0.131399843,0,0,0,0,37.5507,126.988,132.118,0.5931,5924.328613,32.6
30.1,23,58.36115646,81.58815765,31.23520036,25.70805286,9.3999149,10.37927411,0.180041902,0.358908906,0.178090493,0.377281807,0,0,0,0,37.5507,127.04,26.298,0.5721,5657.239258,30.3
32.2,22.4,43.93110657,80.95638275,30.97107786,22.40813953,4.406733503,128.9909543,0.127334613,0.023864081,8.29e-06,0.000674758,0,0,0,0,37.5507,127.135,35.038,0.5055,4677.062012,32.1
30,21.4,42.88000488,81.49992371,31.2893047,23.12966001,5.615712802,48.15017732,0.012294506,0.029425684,0.213506221,0.243437434,0,0,0,0,37.5102,127.042,54.6384,0.1457,5519.032715,31.7
25.1,22.7,62.551754,96.58729553,28.77815188,22.36653678,5.997840484,47.53886837,0.390695865,0.260956816,0.171654812,0.128670733,0,0,0,0,37.5776,126.938,75.0924,1.7678,5814.327148,31.6
26.2,21.6,56.15322876,69.52616882,28.25805373,22.91273584,7.438048502,69.50002559,0.67004105,0.586769711,0.341309738,0.124601507,0,0,0,0,37.5372,126.891,15.5876,0.1554,5791.966309,31
33.7,26.9,42.05908966,77.47303772,32.9260453,26.66733032,5.518105298,97.52686993,0.003692617,0.024603851,0.003992858,0.122834947,0,0,0,0,37.5372,126.891,15.5876,0.1554,4921.571777,35.6
30.4,23.1,77.36975861,89.73621368,28.85631293,25.22312307,8.171018581,72.30899239,0.392714674,0.680620165,0.46477913,0.080517636,0.052367746,2.178046584,0.0007808,0,37.4697,126.995,82.2912,2.2579,5296.883301,32.4
32.9,26.4,47.74571228,86.49733734,32.45497072,26.76958366,6.014782896,176.081206,0.394755947,0.334736354,0.225457912,0.091822198,0,0,0,0,37.5776,126.838,12.37,0.0985,5357.705566,33.1
30.6,24.5,61.49221039,90.41788483,30.54425231,25.46603783,6.209489197,32.23103793,0.530841314,0.593448657,0.224144045,0.157701712,0.365795042,0,0,0,37.5507,126.937,30.0464,0.8552,5649.52832,29.3
28.2,22,81.83104706,95.72546387,26.08833028,22.92682863,6.285844932,42.77131168,0.685769591,0.858265835,0.3332135,0.318148227,0.846659857,4.080041125,0.160388837,0.02029008,37.6046,127.032,44.7624,0.5141,5698.280273,30.6
27.7,20.1,52.10985947,87.42858887,31.83869209,23.77987094,5.010180444,54.76724871,0.373730371,0.447359135,0.200122277,0.501793066,0,0,0,0.000372167,37.6046,127.032,44.7624,0.5141,5666.851563,30.1
30.2,24,83.20140076,94.04894257,28.26441066,23.30506869,12.76927304,69.24692979,0.625352475,0.510100225,0.731356798,0.037931805,1.202864011,0,3.211036096,0,37.4967,126.826,50.9312,0.4125,4738.598145,29
28.7,19.1,55.17043304,77.15370178,25.89539114,22.02439744,5.77218166,33.5310241,0.208607245,0.346534424,0.623442627,0.706223354,0,0,0,0,37.4697,126.91,52.518,1.5629,5689.650879,28
32.7,24.6,72.93296051,87.48764801,29.47220776,26.18103474,5.455460846,56.38170306,0.394062677,0.752900962,0.482852036,0.279110117,0,1.044672127,0.021181286,0,37.5102,127.086,21.9668,0.1332,5385.040527,30
32.5,26.3,63.63398361,89.68756104,31.02767951,24.05669585,7.431313674,45.85279802,0.703871456,0.568925589,0.460497953,0.332719682,2.339509184,0.214554009,0,0,37.5507,127.04,26.298,0.5721,5731.151367,27
29.7,23.8,69.36780548,91.5316391,30.78991204,26.1513981,6.803411553,35.92707944,0.71927836,0.733222564,0.266335528,0.327325266,3.465438509,6.207091123,0.005148335,0,37.5237,126.97,19.5844,0.2713,5437.53418,33.6
29,21.7,32.87701416,75.82504272,31.4419563,20.34043465,9.710340579,54.7146585,0.005949887,0.084125391,0.248603627,0.518127926,0,0,0,0,37.5776,126.938,75.0924,1.7678,5248.685547,31
28.5,21.5,64.32099915,91.43775177,25.97060816,21.2712813,3.879589895,45.57196379,0.612788732,0.692131819,0.614582556,0.428947151,0.00559004,0,0,0,37.4832,127.024,56.4448,1.2313,5813.991211,30.1
32.9,21.7,52.16006088,87.19837952,29.0616959,23.76364916,5.922486434,45.69032653,0.214232732,0.528697425,0.270897043,0.216118177,0,0.137204701,0.186630696,0,37.5507,126.937,30.0464,0.8552,5817.358398,29.3
31.4,21.9,56.17409515,90.15512848,29.11393432,23.48647993,5.735004306,107.9655353,0.151406899,0.249995278,0.178892475,0.170020995,0,0,0,0,37.5507,127.135,35.038,0.5055,5859.552246,31.2
30.7,22.9,70.31716156,88.32131958,28.48411182,24.03609433,10.04022984,80.90632709,0.252224529,0.612446848,0.733228621,0.287470655,0,0.339886223,1.105330626,0,37.5102,127.086,21.9668,0.1332,4520.791504,27.4
24.4,18.5,85.02236938,89.83106232,19.79821379,16.66772358,12.6883769,76.9708031,0.786036556,0.847441769,0.86228042,0.725657725,0.274660056,1.870641286,4.547968944,2.137925496,37.5776,127.083,59.8324,2.6865,4393.882813,20.5
27.3,21.5,58.3773613,94.06181335,28.86784532,22.67573747,7.390982787,72.90717733,0.285042728,0.516470335,0.136137078,0.16794256,0,0,0,0,37.6046,126.991,212.335,2.785,5332.533691,29.2
34,24.9,46.37257385,85.28911591,35.45490236,27.18995806,5.139978091,68.47332239,0.07632222,0.202862061,0.084404743,0.034960384,0,0.003062446,0,0,37.6046,127.032,44.7624,0.5141,5132.69873,35.5
23.1,20.2,59.26501846,94.84337616,27.89913884,20.52773269,4.227698545,51.70193005,0.300863156,0.247441126,0.195812811,0.000300979,0,0.008589783,0.014611369,0,37.6046,127.032,44.7624,0.5141,5682.862305,27.4
28,21.8,26.13326073,87.2951355,29.20462338,20.66168822,8.522427281,21.89251673,0.064969758,0.245545734,0.0545535,0,0,0.004313178,0,0,37.5237,126.97,19.5844,0.2713,5849.743164,28.6
27.5,21.2,44.80232239,76.35874939,27.50864285,17.47510413,7.793283403,46.26117412,0.119937743,0.196649486,0.157689752,0.491030733,0,0,0,0.005189913,37.5776,126.938,75.0924,1.7678,5738.621582,27.7
30.5,24.8,57.0293045,82.14894867,29.47894575,23.45034276,5.458489011,66.86122905,0,0.000851726,0.004429572,0.010540753,0,0,0,0,37.4697,126.91,52.518,1.5629,5759,31.9
26.8,25.1,56.85725021,94.2885437,28.7360151,24.00908192,12.09795709,38.02380065,0.703141658,0.537184898,0.08095902,0.236161192,1.96010616,0.136218766,0,0,37.5237,126.97,19.5844,0.2713,5582.90332,28.4
26.9,22.7,79.93427277,94.46448517,27.53452372,23.87098354,8.459919125,31.72847271,0.803954807,0.864748208,0.660615759,0.567318127,8.568732341,8.527851661,0,0,37.6046,127.032,44.7624,0.5141,5727.288086,28.5
33.5,24.9,39.3891449,71.63026428,34.92023913,25.93561202,6.828553756,51.61785181,0.126154469,0.258048376,0.167257148,0.193503216,0,0,0,0,37.5237,126.909,17.2956,0.2223,4814.346191,34.8
29,24.2,74.35895538,95.36749268,29.12356894,22.40945067,7.034780244,79.4254094,0.285276008,0.376860647,0.398779376,0.180961261,0,0,0,0,37.6181,127.004,146.554,4.7296,5547.700195,31.7
29.7,22.2,40.50533295,75.37760162,28.03094532,21.29803303,5.530748745,42.12016145,0.142640504,0.26293986,0.16793865,0.093433397,0,0,0,0,37.5237,126.909,17.2956,0.2223,4438.373535,29.1
31.5,23.4,59.65831757,85.23960114,30.90142747,25.50294676,8.269694815,36.72282978,0.140821754,0.309644594,0.242854365,0.401074484,0,0,0,0,37.5372,127.085,28.7,0.6233,5663.089355,30.9
33.7,24.1,42.90802765,79.18190765,35.81314689,27.20568725,12.1355894,47.48939053,0.465255124,0.323220981,0.363171162,0.528270563,0.049285481,0,0,0.477973199,37.5507,127.04,26.298,0.5721,5394.827637,34.2
31.6,23.6,61.61335373,90.01595306,29.78312068,22.67264754,5.051048934,124.7771111,0.270326897,0.09741027,0.429610425,0.197913782,0,0,0,0,37.645,127.022,45.716,2.5348,5118.115234,31.8
31.9,25.1,30.20145035,89.08128357,33.44271581,24.81191876,6.229749014,15.30173965,0.168847718,0.393109815,0.268766716,0.070720937,0,0,0,0,37.5507,127.04,26.298,0.5721,5153.790039,31.1
31.8,23.8,55.35460663,91.24638367,28.25030745,22.16401559,8.846315364,73.63983663,0.341542992,0.341526434,0.658826523,0.332218451,0.002604167,0,0.005056947,0.44213835,37.5372,126.891,15.5876,0.1554,5171.602051,27.6
28.4,23,75.25686646,97.30912781,29.9962422,25.03289237,5.830487609,68.88012739,0.689165001,0.659987538,0.293117671,0.232903442,2.257277836,6.955194766,0.013271529,0.247614086,37.5507,127.135,35.038,0.5055,5438.163574,33
31.6,22.7,28.50107765,83.6920166,35.08925111,23.89735707,7.652759314,59.86315107,0.197117326,0.262839206,0.082573081,0.092204598,0,0,0,0,37.5102,127.042,54.6384,0.1457,5744.228027,33.9
29,19.8,60.30347824,94.36631012,26.57958667,23.47368081,7.433485667,59.37921019,0.452731349,0.407485057,0.534338416,0.675306215,0,0,0.740374195,0.946622752,37.5776,126.938,75.0924,1.7678,4725.34082,27.8
29.3,21.6,33.54765701,66.60891724,30.10992017,20.47637009,5.432637632,13.16650532,0.069469606,0.277969732,0.084831107,0.001337998,0,0,0,0,37.5776,127.058,33.3068,0.2661,4576.340332,27.3
33.3,22.6,82.62337494,91.7522049,25.92523185,23.56651743,11.10787547,85.19336446,0.817658623,0.739580934,0.738330103,0.751690527,1.675062269,0.691941462,1.616998558,1.871426734,37.4562,126.955,208.507,5.1782,5791.912598,25.9
29.2,23.2,83.67241669,92.93997955,26.00558954,24.78039933,10.96435436,35.82058626,0.752007067,0.901358651,0.562548979,0.571637599,0.022981401,2.458670044,0.00439481,0,37.5507,126.988,132.118,0.5931,5667.030273,25.9
33.6,25,65.53984833,87.70681,29.86053297,26.34623965,6.742843469,70.23559825,0.499738153,0.768084734,0.363431352,0.215437096,0,1.920637071,0.107157136,0,37.5372,126.891,15.5876,0.1554,5384.778809,30.4
33.1,25.1,44.13498306,93.83335876,31.4904469,23.49496481,5.62313212,94.95621367,0.207993954,0.322693998,0.264886745,0.072424782,0,0,0,0,37.4832,127.024,56.4448,1.2313,5143.86377,33.1
24.5,19,65.62619781,92.93280029,31.97921375,23.56809792,7.939120531,95.61830799,0.641058304,0.525918911,0.374326968,0.715643888,1.15524286,0,2.549733962,1.291113208,37.4967,126.927,30.968,0.618,5564.984375,35
25.9,23.6,69.89535522,92.90081787,24.4242089,20.535483,8.128748655,57.50046404,0.674864003,0.654972006,0.698890518,0.890383932,0.209896329,0.576114322,0.196503783,7.303789437,37.5507,127.04,26.298,0.5721,4933.166992,24.1
25.6,22.4,52.7016449,94.21861267,29.86590643,22.62884387,4.182512313,57.11066723,0.757305207,0.653284657,0.075517524,0.466405205,7.076849746,0.185493774,0.459459222,0,37.5102,127.086,21.9668,0.1332,5578.788086,25.3
28.4,23.4,85.94733429,97.28198242,25.91122836,23.38464523,17.67845686,31.3560816,0.577203734,0.684947458,0.66938838,0.70345825,0,0,0.09005336,0.001526735,37.6181,127.004,146.554,4.7296,5794.404297,28.3
28.9,22.2,49.46706009,89.75955963,27.86746854,19.93099406,5.588086168,91.88403877,0.135307811,0.161137395,0.28192147,0.502723797,0,0,0,0.680374211,37.4697,126.995,82.2912,2.2579,4565.883301,28.3
28,22.9,57.9709816,89.80743408,29.23401343,23.25269523,5.56193764,70.1963321,0.151345306,0.05130023,0.307674311,0.358778754,0,0,0,0,37.4562,126.955,208.507,5.1782,5503.885742,30.4
34.3,24.9,58.44401932,89.20965576,28.70757371,23.46151669,4.524499754,58.95772688,0.203757103,0.240697574,0.56272258,0.746302739,0,0,0,0,37.4832,127.024,56.4448,1.2313,4885.207031,32.4
32.5,23.8,39.9097023,75.11906433,35.95730431,26.80706649,5.977765451,19.54678176,0.050412401,0.127332714,0.367117452,0.339621902,0.000295803,0,0,0.039058504,37.5507,127.04,26.298,0.5721,5779.554199,34.6
